,GameId,Key,Category,Designation,side,Pinnacle Odds,Points,Units,Play Name,Percentage,Vig,Fair Percentage,Pinnacle Fair Odds
0,1593490645.0,s;0;m,moneyline,home,,-121.0,nan,, ,0.5475113122171946,1.0192094254247417,0.5371921594907021,-116.07239819004532
1,1593490645.0,s;0;m,moneyline,away,,112.0,nan,, ,0.4716981132075472,1.0192094254247417,0.4628078405092981,116.07239819004522
2,1593490645.0,s;0;tt;3.5;home,team_total,over,home,-129.0,3.5,, ,0.5633187772925764,1.0395092534830526,0.5419083816763353,-118.29694323144105
3,1593490645.0,s;0;tt;3.5;home,team_total,under,home,110.0,3.5,, ,0.47619047619047616,1.0395092534830526,0.45809161832366474,118.29694323144105
4,1593490645.0,s;0;tt;3.5;away,team_total,over,away,-116.0,3.5,, ,0.5370370370370371,1.039524599226092,0.5166179207657537,-106.87568756875686
5,1593490645.0,s;0;tt;3.5;away,team_total,under,away,-101.0,3.5,, ,0.5024875621890548,1.039524599226092,0.48338207923424614,106.87568756875692
6,1593490645.0,s;0;s;-1.5,spread,home,,175.0,-1.5,, ,0.36363636363636365,1.0269360269360268,0.35409836065573774,182.4074074074074
7,1593490645.0,s;0;s;-1.5,spread,away,,-197.0,1.5,, ,0.6632996632996633,1.0269360269360268,0.6459016393442624,-182.40740740740748
8,1593490645.0,s;0;s;1.5,spread,home,,-219.0,1.5,, ,0.6865203761755486,1.0436632333184057,0.6577987556318386,-192.22570532915358
9,1593490645.0,s;0;s;1.5,spread,away,,180.0,-1.5,, ,0.35714285714285715,1.0436632333184057,0.34220124436816135,192.22570532915358
10,1593490645.0,s;0;s;1.0,spread,home,,-174.0,1.0,, ,0.635036496350365,1.036642922053176,0.6125894296298392,-158.12408759124096
11,1593490645.0,s;0;s;1.0,spread,away,,149.0,-1.0,, ,0.40160642570281124,1.036642922053176,0.38741057037016097,158.12408759124082
12,1593490645.0,s;0;s;-1.0,spread,home,,124.0,-1.0,, ,0.44642857142857145,1.0297619047619049,0.4335260115606936,130.66666666666669
13,1593490645.0,s;0;s;-1.0,spread,away,,-140.0,1.0,, ,0.5833333333333334,1.0297619047619049,0.5664739884393063,-130.66666666666663
14,1593490645.0,s;0;s;-2.0,spread,home,,240.0,-2.0,, ,0.29411764705882354,1.0343773873185638,0.2843426883308715,251.68831168831167
15,1593490645.0,s;0;s;-2.0,spread,away,,-285.0,2.0,, ,0.7402597402597403,1.0343773873185638,0.7156573116691285,-251.6883116883117
16,1593490645.0,s;0;s;-2.5,spread,home,,270.0,-2.5,, ,0.2702702702702703,1.0414373183251902,0.25951659837282504,285.3318077803203
17,1593490645.0,s;0;s;-2.5,spread,away,,-337.0,2.5,, ,0.7711670480549199,1.0414373183251902,0.740483401627175,-285.3318077803203
18,1593490645.0,s;0;s;-3.0,spread,home,,373.0,-3.0,, ,0.21141649048625794,1.0506447863061936,0.20122546958001464,396.95498392282957
19,1593490645.0,s;0;s;-3.0,spread,away,,-522.0,3.0,, ,0.8392282958199357,1.0506447863061936,0.7987745304199855,-396.95498392282985
20,1593490645.0,s;0;ou;7.5,total,over,,-104.0,7.5,, ,0.5098039215686274,1.0290346907993966,0.49541956760718214,101.8491124260355
21,1593490645.0,s;0;ou;7.5,total,under,,-108.0,7.5,, ,0.5192307692307693,1.0290346907993966,0.504580432392818,-101.84911242603556
22,1593490645.0,s;0;ou;4.5,total,over,,-518.0,4.5,, ,0.8381877022653722,1.0505019273184508,0.7978925887408511,-394.78640776699007
23,1593490645.0,s;0;ou;4.5,total,under,,371.0,4.5,, ,0.21231422505307856,1.0505019273184508,0.20210741125914877,394.78640776699035
24,1593490645.0,s;0;ou;6.0,total,over,,-220.0,6.0,, ,0.6875,1.0323275862068966,0.6659707724425887,-199.375
25,1593490645.0,s;0;ou;6.0,total,under,,190.0,6.0,, ,0.3448275862068966,1.0323275862068966,0.33402922755741127,199.375
26,1593490645.0,s;0;ou;6.5,total,over,,-168.0,6.5,, ,0.6268656716417911,1.030091478093404,0.6085534003271792,-155.46268656716416
27,1593490645.0,s;0;ou;6.5,total,under,,148.0,6.5,, ,0.4032258064516129,1.030091478093404,0.3914465996728207,155.4626865671642
28,1593490645.0,s;0;ou;7.0,total,over,,-139.0,7.0,, ,0.5815899581589958,1.0300204514325384,0.564639233473596,-129.69456066945608
29,1593490645.0,s;0;ou;7.0,total,under,,123.0,7.0,, ,0.4484304932735426,1.0300204514325384,0.43536076652640404,129.69456066945605
30,1593490645.0,s;0;ou;8.0,total,over,,114.0,8.0,, ,0.4672897196261682,1.028693228398098,0.45425565827223463,120.14035087719299
31,1593490645.0,s;0;ou;8.0,total,under,,-128.0,8.0,, ,0.5614035087719298,1.028693228398098,0.5457443417277653,-120.14035087719296
32,1593490645.0,s;0;ou;8.5,total,over,,133.0,8.5,, ,0.4291845493562232,1.029184549356223,0.41701417848206845,139.79999999999995
33,1593490645.0,s;0;ou;8.5,total,under,,-150.0,8.5,, ,0.6,1.029184549356223,0.5829858215179317,-139.8
34,1593490645.0,s;0;ou;9.0,total,over,,174.0,9.0,, ,0.36496350364963503,1.0316301703163018,0.35377358490566035,182.66666666666669
35,1593490645.0,s;0;ou;9.0,total,under,,-200.0,9.0,, ,0.6666666666666666,1.0316301703163018,0.6462264150943395,-182.66666666666657
36,1593490645.0,s;0;ou;11.5,total,over,,379.0,11.5,, ,0.20876826722338204,1.0505404191221164,0.1987246405976832,403.20886075949375
37,1593490645.0,s;0;ou;11.5,total,under,,-532.0,11.5,, ,0.8417721518987342,1.0505404191221164,0.8012753594023168,-403.20886075949363
38,1593490645.0,s;1;tt;1.5;home,team_total,over,home,-137.0,1.5,, ,0.5780590717299579,1.049757184937505,0.5506597906870925,-122.5485232067511
39,1593490645.0,s;1;tt;1.5;home,team_total,under,home,112.0,1.5,, ,0.4716981132075472,1.049757184937505,0.44934020931290763,122.54852320675104
40,1593490645.0,s;1;tt;1.5;away,team_total,over,away,-126.0,1.5,, ,0.5575221238938053,1.0477182023251779,0.532129844319311,-113.73451327433627
41,1593490645.0,s;1;tt;1.5;away,team_total,under,away,104.0,1.5,, ,0.49019607843137253,1.0477182023251779,0.46787015568068896,113.73451327433628
42,1593490645.0,s;1;s;0.0,spread,home,,-111.0,0.0,, ,0.5260663507109005,1.0310168457604054,0.5102403058438012,-104.18176749372735
43,1593490645.0,s;1;s;0.0,spread,away,,-102.0,-0.0,, ,0.504950495049505,1.0310168457604054,0.4897596941561988,104.18176749372734
44,1593490645.0,s;1;s;1.0,spread,home,,-244.0,1.0,, ,0.7093023255813954,1.0437504861165126,0.6795707738738402,-212.08139534883713
45,1593490645.0,s;1;s;1.0,spread,away,,199.0,-1.0,, ,0.33444816053511706,1.0437504861165126,0.32042922612615965,212.08139534883725
46,1593490645.0,s;1;s;0.5,spread,home,,-156.0,0.5,, ,0.609375,1.034906914893617,0.5888210729200128,-143.203125
47,1593490645.0,s;1;s;0.5,spread,away,,135.0,-0.5,, ,0.425531914893617,1.034906914893617,0.41117892707998716,143.203125
48,1593490645.0,s;1;s;-0.5,spread,home,,126.0,-0.5,, ,0.4424778761061947,1.0343146108000723,0.427798149118212,133.7551020408163
49,1593490645.0,s;1;s;-0.5,spread,away,,-145.0,0.5,, ,0.5918367346938775,1.0343146108000723,0.572201850881788,-133.75510204081633
50,1593490645.0,s;1;s;-1.0,spread,home,,179.0,-1.0,, ,0.35842293906810035,1.042965525818889,0.3436575133072428,190.98738170347002
51,1593490645.0,s;1;s;-1.0,spread,away,,-217.0,1.0,, ,0.6845425867507886,1.042965525818889,0.6563424866927571,-190.98738170346994
52,1593490645.0,s;1;ou;4.0,total,over,,-103.0,4.0,, ,0.5073891625615764,1.033455513272477,0.49096371933312244,103.68103805273088
53,1593490645.0,s;1;ou;4.0,total,under,,-111.0,4.0,, ,0.5260663507109005,1.033455513272477,0.5090362806668774,-103.68103805273084
54,1593490645.0,s;1;ou;3.0,total,over,,-209.0,3.0,, ,0.6763754045307443,1.0373862348556542,0.6519995945626343,-187.35598705501607
55,1593490645.0,s;1;ou;3.0,total,under,,177.0,3.0,, ,0.36101083032490977,1.0373862348556542,0.34800040543736555,187.35598705501621
56,1593490645.0,s;1;ou;3.5,total,over,,-137.0,3.5,, ,0.5780590717299579,1.0346800762961679,0.5586838724093627,-126.59493670886079
57,1593490645.0,s;1;ou;3.5,total,under,,119.0,3.5,, ,0.45662100456621,1.0346800762961679,0.4413161275906374,126.59493670886076
58,1593490645.0,s;1;ou;4.5,total,over,,127.0,4.5,, ,0.44052863436123346,1.0340245693205832,0.4260330435384988,134.72357723577238
59,1593490645.0,s;1;ou;4.5,total,under,,-146.0,4.5,, ,0.5934959349593496,1.0340245693205832,0.5739669564615011,-134.72357723577232
60,1593490645.0,s;1;ou;5.0,total,over,,168.0,5.0,, ,0.373134328358209,1.0364339916578722,0.3600174553917766,177.76430976430976
61,1593490645.0,s;1;ou;5.0,total,under,,-197.0,5.0,, ,0.6632996632996633,1.0364339916578722,0.6399825446082235,-177.7643097643098
62,1593490645.0,s;3;m,moneyline,home,,277.0,nan,, ,0.26525198938992045,1.0743081814248359,0.2469049328453605,305.0141843971631
63,1593490645.0,s;3;m,moneyline,away,,323.0,nan,, ,0.2364066193853428,1.0743081814248359,0.22005475102293356,354.43236074270555
64,1593490645.0,s;3;m,moneyline,draw,,-134.0,nan,, ,0.5726495726495726,1.0743081814248359,0.533040316131706,-114.15125
65,1593490645.0,s;3;s;0.0,spread,home,,-124.0,0.0,, ,0.5535714285714286,1.039008321775312,0.5327882529617888,-114.0357142857143
66,1593490645.0,s;3;s;0.0,spread,away,,106.0,-0.0,, ,0.4854368932038835,1.039008321775312,0.4672117470382112,114.0357142857143
67,1593490645.0,s;3;ou;0.5,total,over,,102.0,0.5,, ,0.49504950495049505,1.038428500384285,0.47672950498497974,109.76255707762559
68,1593490645.0,s;3;ou;0.5,total,under,,-119.0,0.5,, ,0.54337899543379,1.038428500384285,0.5232704950150202,-109.76255707762554
71,1593551794.0,s;0;ou;24.5,total,over,,-111.0,24.5,, ,0.5260663507109005,1.0475974511893693,0.5021645958699511,-100.86960302621853
72,1593551794.0,s;0;ou;24.5,total,under,,-109.0,24.5,, ,0.5215311004784688,1.0475974511893693,0.4978354041300489,100.86960302621853
234,1593490645.0,pp;0;ou;hr;0.5;David Peralta,Player Props,over,,805.0,0.5,HomeRuns,David Peralta,0.11049723756906077,1.0604972375690607,0.10419380046887211,859.7499999999999
235,1593490645.0,pp;0;ou;hr;0.5;David Peralta,Player Props,under,,-1900.0,0.5,HomeRuns,David Peralta,0.95,1.0604972375690607,0.895806199531128,-859.7500000000005
236,1593490645.0,pp;0;ou;tb;1.5;David Peralta,Player Props,over,,140.0,1.5,TotalBases,David Peralta,0.4166666666666667,1.0981953290870488,0.37941034316094735,163.56687898089172
237,1593490645.0,pp;0;ou;tb;1.5;David Peralta,Player Props,under,,-214.0,1.5,TotalBases,David Peralta,0.6815286624203821,1.0981953290870488,0.6205896568390527,-163.5668789808917
238,1593490645.0,pp;0;ou;hr;0.5;Donovan Solano,Player Props,over,,847.0,0.5,HomeRuns,Donovan Solano,0.10559662090813093,1.059598460834534,0.09965720488586179,903.4397424103036
239,1593490645.0,pp;0;ou;hr;0.5;Donovan Solano,Player Props,under,,-2074.0,0.5,HomeRuns,Donovan Solano,0.954001839926403,1.059598460834534,0.9003427951141382,-903.4397424103031
240,1593490645.0,pp;0;ou;tb;0.5;Donovan Solano,Player Props,over,,-207.0,0.5,TotalBases,Donovan Solano,0.6742671009771987,1.07587352668001,0.626715951509551,-167.89250814332246
241,1593490645.0,pp;0;ou;tb;0.5;Donovan Solano,Player Props,under,,149.0,0.5,TotalBases,Donovan Solano,0.40160642570281124,1.07587352668001,0.37328404849044905,167.89250814332246
242,1593490645.0,pp;0;ou;tb;0.5;Kyle Higashioka,Player Props,over,,-122.0,0.5,TotalBases,Kyle Higashioka,0.5495495495495496,1.0687803187803189,0.5141838223374939,-105.83917250583917
243,1593490645.0,pp;0;ou;tb;0.5;Kyle Higashioka,Player Props,under,,-108.0,0.5,TotalBases,Kyle Higashioka,0.5192307692307693,1.0687803187803189,0.48581617766250607,105.83917250583917
244,1593490645.0,pp;0;ou;hr;0.5;Eugenio Suarez,Player Props,over,,582.0,0.5,HomeRuns,Eugenio Suarez,0.1466275659824047,1.0641873351497584,0.13778360363757802,625.7757625721351
245,1593490645.0,pp;0;ou;hr;0.5;Eugenio Suarez,Player Props,under,,-1113.0,0.5,HomeRuns,Eugenio Suarez,0.9175597691673537,1.0641873351497584,0.862216396362422,-625.7757625721351
246,1593490645.0,pp;0;ou;tb;0.5;Eugenio Suarez,Player Props,over,,-147.0,0.5,TotalBases,Eugenio Suarez,0.5951417004048583,1.0713321765953343,0.5555155659528523,-124.97975708502028
247,1593490645.0,pp;0;ou;tb;0.5;Eugenio Suarez,Player Props,under,,110.0,0.5,TotalBases,Eugenio Suarez,0.47619047619047616,1.0713321765953343,0.44448443404714777,124.97975708502022
248,1593490645.0,pp;0;ou;hr;0.5;Christian Walker,Player Props,over,,375.0,0.5,HomeRuns,Christian Walker,0.21052631578947367,1.0638987498070689,0.19788190918322937,405.35190615835774
249,1593490645.0,pp;0;ou;hr;0.5;Christian Walker,Player Props,under,,-582.0,0.5,HomeRuns,Christian Walker,0.8533724340175953,1.0638987498070689,0.8021180908167708,-405.3519061583581
250,1593490645.0,pp;0;ou;tb;1.5;Christian Walker,Player Props,over,,122.0,1.5,TotalBases,Christian Walker,0.45045045045045046,1.0730919598844126,0.4197687311896088,138.22641509433961
251,1593490645.0,pp;0;ou;tb;1.5;Christian Walker,Player Props,under,,-165.0,1.5,TotalBases,Christian Walker,0.6226415094339622,1.0730919598844126,0.5802312688103912,-138.2264150943396
252,1593490645.0,pp;0;ou;hr;0.5;Manny Machado,Player Props,over,,490.0,0.5,HomeRuns,Manny Machado,0.1694915254237288,1.0651073918120377,0.15913092588286104,528.4133611691022
253,1593490645.0,pp;0;ou;hr;0.5;Manny Machado,Player Props,under,,-858.0,0.5,HomeRuns,Manny Machado,0.8956158663883089,1.0651073918120377,0.840869074117139,-528.4133611691022
254,1593490645.0,pp;0;ou;tb;1.5;Manny Machado,Player Props,over,,132.0,1.5,TotalBases,Manny Machado,0.43103448275862066,1.0738916256157636,0.4013761467889908,149.14285714285717
255,1593490645.0,pp;0;ou;tb;1.5;Manny Machado,Player Props,under,,-180.0,1.5,TotalBases,Manny Machado,0.6428571428571429,1.0738916256157636,0.5986238532110092,-149.14285714285714
256,1593490645.0,pp;0;ou;hr;0.5;Joc Pederson,Player Props,over,,387.0,0.5,HomeRuns,Joc Pederson,0.2053388090349076,1.0966431568609945,0.18724304961940816,434.0652173913044
257,1593490645.0,pp;0;ou;hr;0.5;Joc Pederson,Player Props,under,,-820.0,0.5,HomeRuns,Joc Pederson,0.8913043478260869,1.0966431568609945,0.8127569503805919,-434.0652173913046
258,1593490645.0,pp;0;ou;tb;1.5;Joc Pederson,Player Props,over,,139.0,1.5,TotalBases,Joc Pederson,0.41841004184100417,1.0747674301571553,0.3893028669279857,156.86941580756007
259,1593490645.0,pp;0;ou;tb;1.5;Joc Pederson,Player Props,under,,-191.0,1.5,TotalBases,Joc Pederson,0.6563573883161512,1.0747674301571553,0.6106971330720145,-156.86941580756022
260,1593490645.0,pp;0;ou;hr;0.5;Jurickson Profar,Player Props,over,,700.0,0.5,HomeRuns,Jurickson Profar,0.125,1.0625,0.11764705882352941,750.0
261,1593490645.0,pp;0;ou;hr;0.5;Jurickson Profar,Player Props,under,,-1500.0,0.5,HomeRuns,Jurickson Profar,0.9375,1.0625,0.8823529411764706,-749.9999999999998
262,1593490645.0,pp;0;ou;tb;1.5;Jurickson Profar,Player Props,over,,146.0,1.5,TotalBases,Jurickson Profar,0.4065040650406504,1.0753782372260807,0.3780103139237972,164.54304635761582
263,1593490645.0,pp;0;ou;tb;1.5;Jurickson Profar,Player Props,under,,-202.0,1.5,TotalBases,Jurickson Profar,0.6688741721854304,1.0753782372260807,0.621989686076203,-164.54304635761596
264,1593490645.0,pp;0;ou;hr;0.5;Ketel Marte,Player Props,over,,471.0,0.5,HomeRuns,Ketel Marte,0.17513134851138354,1.0648777652699282,0.16446145672596588,508.0452039691289
265,1593490645.0,pp;0;ou;hr;0.5;Ketel Marte,Player Props,under,,-807.0,0.5,HomeRuns,Ketel Marte,0.8897464167585446,1.0648777652699282,0.8355385432740341,-508.0452039691289
266,1593490645.0,pp;0;ou;tb;1.5;Ketel Marte,Player Props,over,,119.0,1.5,TotalBases,Ketel Marte,0.45662100456621,1.0720056199508254,0.4259501965923984,134.76923076923077
267,1593490645.0,pp;0;ou;tb;1.5;Ketel Marte,Player Props,under,,-160.0,1.5,TotalBases,Ketel Marte,0.6153846153846154,1.0720056199508254,0.5740498034076016,-134.76923076923077
268,1593490645.0,pp;0;ou;hr;0.5;Jake Cronenworth,Player Props,over,,477.0,0.5,HomeRuns,Jake Cronenworth,0.1733102253032929,1.0943212837551097,0.15837234263468528,531.4233807266984
269,1593490645.0,pp;0;ou;hr;0.5;Jake Cronenworth,Player Props,under,,-1166.0,0.5,HomeRuns,Jake Cronenworth,0.9210110584518167,1.0943212837551097,0.8416276573653146,-531.423380726698
270,1593490645.0,pp;0;ou;tb;1.5;Jake Cronenworth,Player Props,over,,118.0,1.5,TotalBases,Jake Cronenworth,0.45871559633027525,1.0711186971054691,0.4282584157758449,133.50387596899225
271,1593490645.0,pp;0;ou;tb;1.5;Jake Cronenworth,Player Props,under,,-158.0,1.5,TotalBases,Jake Cronenworth,0.6124031007751938,1.0711186971054691,0.571741584224155,-133.5038759689922
272,1593490645.0,pp;0;ou;tb;1.5;Luis Arraez,Player Props,over,,110.0,1.5,TotalBases,Luis Arraez,0.47619047619047616,1.0713321765953343,0.44448443404714777,124.97975708502022
273,1593490645.0,pp;0;ou;tb;1.5;Luis Arraez,Player Props,under,,-147.0,1.5,TotalBases,Luis Arraez,0.5951417004048583,1.0713321765953343,0.5555155659528523,-124.97975708502028
274,1593490645.0,pp;0;ou;k;3.5;Matt Waldron,Player Props,over,,-214.0,3.5,Strikeouts,Matt Waldron,0.6815286624203821,1.0981953290870488,0.6205896568390527,-163.5668789808917
275,1593490645.0,pp;0;ou;k;3.5;Matt Waldron,Player Props,under,,140.0,3.5,Strikeouts,Matt Waldron,0.4166666666666667,1.0981953290870488,0.37941034316094735,163.56687898089172
276,1593490645.0,pp;0;ou;ha;5.5;Matt Waldron,Player Props,over,,105.0,5.5,HitsAllowed,Matt Waldron,0.4878048780487805,1.0693948362077763,0.45615039603015556,119.22594142259413
277,1593490645.0,pp;0;ou;ha;5.5;Matt Waldron,Player Props,under,,-139.0,5.5,HitsAllowed,Matt Waldron,0.5815899581589958,1.0693948362077763,0.5438496039698445,-119.22594142259416
278,1593490645.0,pp;0;ou;er;2.5;Matt Waldron,Player Props,over,,-111.0,2.5,EarnedRuns,Matt Waldron,0.5260663507109005,1.0694453461446904,0.4919057833178194,103.29096219507178
279,1593490645.0,pp;0;ou;er;2.5;Matt Waldron,Player Props,under,,-119.0,2.5,EarnedRuns,Matt Waldron,0.54337899543379,1.0694453461446904,0.5080942166821806,-103.29096219507178
280,1593490645.0,pp;0;ou;po;17.5;Matt Waldron,Player Props,over,,-103.0,17.5,PitchingOuts,Matt Waldron,0.5073891625615764,1.0707079398541528,0.4738819463977177,111.02302115572138
281,1593490645.0,pp;0;ou;po;17.5;Matt Waldron,Player Props,under,,-129.0,17.5,PitchingOuts,Matt Waldron,0.5633187772925764,1.0707079398541528,0.5261180536022823,-111.02302115572134
282,1593490645.0,pp;0;ou;hr;0.5;Lourdes Gurriel Jr.,Player Props,over,,601.0,0.5,HomeRuns,Lourdes Gurriel Jr.,0.14265335235378032,1.0640370001525226,0.13406803742100315,645.8899371069182
283,1593490645.0,pp;0;ou;hr;0.5;Lourdes Gurriel Jr.,Player Props,under,,-1172.0,0.5,HomeRuns,Lourdes Gurriel Jr.,0.9213836477987422,1.0640370001525226,0.8659319625789967,-645.8899371069176
284,1593490645.0,pp;0;ou;tb;1.5;Lourdes Gurriel Jr.,Player Props,over,,130.0,1.5,TotalBases,Lourdes Gurriel Jr.,0.43478260869565216,1.0737717783707423,0.40491156263704137,146.96750902527077
285,1593490645.0,pp;0;ou;tb;1.5;Lourdes Gurriel Jr.,Player Props,under,,-177.0,1.5,TotalBases,Lourdes Gurriel Jr.,0.6389891696750902,1.0737717783707423,0.5950884373629587,-146.96750902527077
286,1593490645.0,pp;0;ou;hr;0.5;Gabriel Moreno,Player Props,over,,833.0,0.5,HomeRuns,Gabriel Moreno,0.10718113612004287,1.0598774464322473,0.10112597119679764,888.8656575212867
287,1593490645.0,pp;0;ou;hr;0.5;Gabriel Moreno,Player Props,under,,-2014.0,0.5,HomeRuns,Gabriel Moreno,0.9526963103122044,1.0598774464322473,0.8988740288032022,-888.8656575212854
288,1593490645.0,pp;0;ou;tb;0.5;Gabriel Moreno,Player Props,over,,-220.0,0.5,TotalBases,Gabriel Moreno,0.6875,1.0766050583657587,0.6385814321210752,-176.6875
289,1593490645.0,pp;0;ou;tb;0.5;Gabriel Moreno,Player Props,under,,157.0,0.5,TotalBases,Gabriel Moreno,0.38910505836575876,1.0766050583657587,0.3614185678789248,176.6875
290,1593490645.0,pp;0;ou;tb;0.5;Geraldo Perdomo,Player Props,over,,-150.0,0.5,TotalBases,Geraldo Perdomo,0.6,1.0716981132075472,0.5598591549295775,-127.20000000000002
291,1593490645.0,pp;0;ou;tb;0.5;Geraldo Perdomo,Player Props,under,,112.0,0.5,TotalBases,Geraldo Perdomo,0.4716981132075472,1.0716981132075472,0.44014084507042256,127.19999999999999
292,1593490645.0,pp;0;ou;tb;0.5;Ha-Seong Kim,Player Props,over,,-141.0,0.5,TotalBases,Ha-Seong Kim,0.5850622406639004,1.0704991338677838,0.5465321943325933,-120.52282157676349
293,1593490645.0,pp;0;ou;tb;0.5;Ha-Seong Kim,Player Props,under,,106.0,0.5,TotalBases,Ha-Seong Kim,0.4854368932038835,1.0704991338677838,0.4534678056674068,120.52282157676348
294,1593490645.0,pp;0;ou;hr;0.5;Alek Thomas,Player Props,over,,814.0,0.5,HomeRuns,Alek Thomas,0.10940919037199125,1.0603173887028698,0.10318532124219526,869.1300932744231
295,1593490645.0,pp;0;ou;hr;0.5;Alek Thomas,Player Props,under,,-1937.0,0.5,HomeRuns,Alek Thomas,0.9509081983308787,1.0603173887028698,0.8968146787578049,-869.1300932744241
296,1593490645.0,pp;0;ou;tb;0.5;Alek Thomas,Player Props,over,,-193.0,0.5,TotalBases,Alek Thomas,0.658703071672355,1.084234986565972,0.6075279619583418,-154.79522184300347
297,1593490645.0,pp;0;ou;tb;0.5;Alek Thomas,Player Props,under,,135.0,0.5,TotalBases,Alek Thomas,0.425531914893617,1.084234986565972,0.3924720380416583,154.7952218430034
298,1593490645.0,pp;0;ou;hr;0.5;Corbin Carroll,Player Props,over,,655.0,0.5,HomeRuns,Corbin Carroll,0.13245033112582782,1.063198253563501,0.12457726551176755,702.7146814404432
299,1593490645.0,pp;0;ou;hr;0.5;Corbin Carroll,Player Props,under,,-1344.0,0.5,HomeRuns,Corbin Carroll,0.9307479224376731,1.063198253563501,0.8754227344882325,-702.7146814404434
300,1593490645.0,pp;0;ou;tb;1.5;Corbin Carroll,Player Props,over,,123.0,1.5,TotalBases,Corbin Carroll,0.4484304932735426,1.0724906436494825,0.4181206576755006,139.1654135338346
301,1593490645.0,pp;0;ou;tb;1.5;Corbin Carroll,Player Props,under,,-166.0,1.5,TotalBases,Corbin Carroll,0.6240601503759399,1.0724906436494825,0.5818793423244993,-139.16541353383457
302,1593490645.0,pp;0;ou;k;3.5;Brandon Pfaadt,Player Props,over,,-185.0,3.5,Strikeouts,Brandon Pfaadt,0.6491228070175439,1.0975533002910864,0.5914271378395815,-144.7543859649123
303,1593490645.0,pp;0;ou;k;3.5;Brandon Pfaadt,Player Props,under,,123.0,3.5,Strikeouts,Brandon Pfaadt,0.4484304932735426,1.0975533002910864,0.4085728621604186,144.75438596491227
304,1593490645.0,pp;0;ou;ha;5.5;Brandon Pfaadt,Player Props,over,,-142.0,5.5,HitsAllowed,Brandon Pfaadt,0.5867768595041323,1.0769729379355049,0.5448390009027987,-119.70247933884298
305,1593490645.0,pp;0;ou;ha;5.5;Brandon Pfaadt,Player Props,under,,104.0,5.5,HitsAllowed,Brandon Pfaadt,0.49019607843137253,1.0769729379355049,0.45516099909720126,119.702479338843
306,1593490645.0,pp;0;ou;er;2.5;Brandon Pfaadt,Player Props,over,,107.0,2.5,EarnedRuns,Brandon Pfaadt,0.4830917874396135,1.0715691536947576,0.45082651527800965,121.81481481481484
307,1593490645.0,pp;0;ou;er;2.5;Brandon Pfaadt,Player Props,under,,-143.0,2.5,EarnedRuns,Brandon Pfaadt,0.588477366255144,1.0715691536947576,0.5491734847219903,-121.81481481481484
308,1593490645.0,pp;0;ou;po;17.5;Brandon Pfaadt,Player Props,over,,-198.0,17.5,PitchingOuts,Brandon Pfaadt,0.6644295302013423,1.0759521639461984,0.6175270169674255,-161.45637583892608
309,1593490645.0,pp;0;ou;po;17.5;Brandon Pfaadt,Player Props,under,,143.0,17.5,PitchingOuts,Brandon Pfaadt,0.411522633744856,1.0759521639461984,0.3824729830325743,161.4563758389262
310,1593490645.0,pp;0;ou;hr;0.5;Jackson Merrill,Player Props,over,,641.0,0.5,HomeRuns,Jackson Merrill,0.1349527665317139,1.0634220083056767,0.1269042444840226,687.9957081545064
311,1593490645.0,pp;0;ou;hr;0.5;Jackson Merrill,Player Props,under,,-1298.0,0.5,HomeRuns,Jackson Merrill,0.9284692417739628,1.0634220083056767,0.8730957555159775,-687.995708154507
312,1593490645.0,pp;0;ou;tb;1.5;Jackson Merrill,Player Props,over,,116.0,1.5,TotalBases,Jackson Merrill,0.46296296296296297,1.072337962962963,0.43173232595790606,131.62500000000003
313,1593490645.0,pp;0;ou;tb;1.5;Jackson Merrill,Player Props,under,,-156.0,1.5,TotalBases,Jackson Merrill,0.609375,1.072337962962963,0.5682676740420939,-131.625
